production_record_id,machine_id,line_id,product_id,production_date,shift,planned_quantity,actual_quantity,efficiency_percentage
PRODREC-0001916,MCH-003-02-04,LINE-003-02,PROD-003,2026-01-28,C,106,70,66.82
PRODREC-0001917,MCH-003-02-04,LINE-003-02,PROD-010,2026-01-29,A,86,86,100.0
PRODREC-0001918,MCH-003-02-04,LINE-003-02,PROD-004,2026-01-29,A,88,76,87.46
PRODREC-0001919,MCH-003-02-04,LINE-003-02,PROD-007,2026-01-30,C,142,132,92.99
PRODREC-0001920,MCH-003-02-04,LINE-003-02,PROD-005,2026-01-30,B,93,90,97.6
PRODREC-0001921,MCH-003-03-01,LINE-003-03,PROD-010,2026-01-01,B,149,140,94.59
PRODREC-0001922,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-01,A,84,71,85.12
PRODREC-0001923,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-02,B,132,121,92.35
PRODREC-0001924,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-02,B,96,95,99.34
PRODREC-0001925,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-03,C,126,114,90.79
PRODREC-0001926,MCH-003-03-01,LINE-003-03,PROD-004,2026-01-03,A,91,88,96.89
PRODREC-0001927,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-04,C,134,134,100.0
PRODREC-0001928,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-04,C,123,117,95.78
PRODREC-0001929,MCH-003-03-01,LINE-003-03,PROD-002,2026-01-05,C,147,142,96.71
PRODREC-0001930,MCH-003-03-01,LINE-003-03,PROD-005,2026-01-05,C,91,85,94.45
PRODREC-0001931,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-06,A,87,84,97.19
PRODREC-0001932,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-06,C,101,93,92.98
PRODREC-0001933,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-07,B,108,108,100.0
PRODREC-0001934,MCH-003-03-01,LINE-003-03,PROD-005,2026-01-07,C,123,111,90.74
PRODREC-0001935,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-08,A,125,121,97.46
PRODREC-0001936,MCH-003-03-01,LINE-003-03,PROD-006,2026-01-08,A,126,116,92.43
PRODREC-0001937,MCH-003-03-01,LINE-003-03,PROD-004,2026-01-09,C,104,98,94.86
PRODREC-0001938,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-09,B,87,79,91.72
PRODREC-0001939,MCH-003-03-01,LINE-003-03,PROD-002,2026-01-10,C,115,111,96.82
PRODREC-0001940,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-10,B,118,104,88.27
PRODREC-0001941,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-11,C,97,88,90.87
PRODREC-0001942,MCH-003-03-01,LINE-003-03,PROD-010,2026-01-11,B,88,83,95.33
PRODREC-0001943,MCH-003-03-01,LINE-003-03,PROD-004,2026-01-12,A,111,109,99.01
PRODREC-0001944,MCH-003-03-01,LINE-003-03,PROD-004,2026-01-12,C,128,125,98.11
PRODREC-0001945,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-13,B,108,105,97.94
PRODREC-0001946,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-13,B,82,73,89.62
PRODREC-0001947,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-14,A,149,136,91.69
PRODREC-0001948,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-14,C,137,136,99.82
PRODREC-0001949,MCH-003-03-01,LINE-003-03,PROD-010,2026-01-15,B,86,78,91.27
PRODREC-0001950,MCH-003-03-01,LINE-003-03,PROD-006,2026-01-15,B,108,102,95.22
PRODREC-0001951,MCH-003-03-01,LINE-003-03,PROD-002,2026-01-16,B,142,130,91.94
PRODREC-0001952,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-16,A,121,111,92.12
PRODREC-0001953,MCH-003-03-01,LINE-003-03,PROD-006,2026-01-17,B,81,75,93.06
PRODREC-0001954,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-17,C,112,102,91.59
PRODREC-0001955,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-18,B,84,74,88.99
PRODREC-0001956,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-18,C,130,122,94.53
PRODREC-0001957,MCH-003-03-01,LINE-003-03,PROD-006,2026-01-19,A,133,120,90.42
PRODREC-0001958,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-19,C,127,125,99.11
PRODREC-0001959,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-20,C,136,131,96.48
PRODREC-0001960,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-20,B,145,145,100.0
PRODREC-0001961,MCH-003-03-01,LINE-003-03,PROD-001,2026-01-21,A,124,106,85.91
PRODREC-0001962,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-21,A,84,79,94.44
PRODREC-0001963,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-22,C,97,88,91.37
PRODREC-0001964,MCH-003-03-01,LINE-003-03,PROD-005,2026-01-22,B,143,129,90.67
PRODREC-0001965,MCH-003-03-01,LINE-003-03,PROD-006,2026-01-23,B,81,73,91.07
PRODREC-0001966,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-23,B,102,97,95.6
PRODREC-0001967,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-24,B,109,109,100.0
PRODREC-0001968,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-24,B,139,124,89.57
PRODREC-0001969,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-25,B,95,85,90.38
PRODREC-0001970,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-25,A,148,135,91.59
PRODREC-0001971,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-26,A,125,111,89.05
PRODREC-0001972,MCH-003-03-01,LINE-003-03,PROD-005,2026-01-26,A,117,109,93.74
PRODREC-0001973,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-27,C,123,113,92.4
PRODREC-0001974,MCH-003-03-01,LINE-003-03,PROD-006,2026-01-27,B,106,94,89.04
PRODREC-0001975,MCH-003-03-01,LINE-003-03,PROD-003,2026-01-28,C,115,106,92.42
PRODREC-0001976,MCH-003-03-01,LINE-003-03,PROD-008,2026-01-28,A,86,80,93.68
PRODREC-0001977,MCH-003-03-01,LINE-003-03,PROD-007,2026-01-29,C,138,129,93.7
PRODREC-0001978,MCH-003-03-01,LINE-003-03,PROD-010,2026-01-29,B,82,71,86.88
PRODREC-0001979,MCH-003-03-01,LINE-003-03,PROD-009,2026-01-30,A,95,93,98.5
PRODREC-0001980,MCH-003-03-01,LINE-003-03,PROD-004,2026-01-30,C,136,127,93.68
PRODREC-0001981,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-01,C,120,101,84.62
PRODREC-0001982,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-01,A,107,92,86.9
PRODREC-0001983,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-02,C,84,62,73.83
PRODREC-0001984,MCH-003-03-02,LINE-003-03,PROD-007,2026-01-02,A,102,92,90.83
PRODREC-0001985,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-03,B,106,98,92.96
PRODREC-0001986,MCH-003-03-02,LINE-003-03,PROD-007,2026-01-03,C,83,79,95.87
PRODREC-0001987,MCH-003-03-02,LINE-003-03,PROD-002,2026-01-04,C,111,96,87.07
PRODREC-0001988,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-04,C,126,123,97.83
PRODREC-0001989,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-05,A,110,90,82.34
PRODREC-0001990,MCH-003-03-02,LINE-003-03,PROD-001,2026-01-05,A,123,107,87.75
PRODREC-0001991,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-06,B,107,87,81.69
PRODREC-0001992,MCH-003-03-02,LINE-003-03,PROD-007,2026-01-06,C,121,113,93.44
PRODREC-0001993,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-07,B,130,113,87.55
PRODREC-0001994,MCH-003-03-02,LINE-003-03,PROD-003,2026-01-07,A,131,103,79.0
PRODREC-0001995,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-08,A,101,97,96.77
PRODREC-0001996,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-08,C,132,107,81.42
PRODREC-0001997,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-09,B,109,98,90.37
PRODREC-0001998,MCH-003-03-02,LINE-003-03,PROD-009,2026-01-09,B,82,77,94.95
PRODREC-0001999,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-10,B,100,88,88.22
PRODREC-0002000,MCH-003-03-02,LINE-003-03,PROD-008,2026-01-10,B,113,95,84.1
PRODREC-0002001,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-11,A,139,126,91.06
PRODREC-0002002,MCH-003-03-02,LINE-003-03,PROD-003,2026-01-11,C,113,91,80.96
PRODREC-0002003,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-12,A,143,133,93.55
PRODREC-0002004,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-12,B,125,111,89.12
PRODREC-0002005,MCH-003-03-02,LINE-003-03,PROD-007,2026-01-13,C,130,118,91.21
PRODREC-0002006,MCH-003-03-02,LINE-003-03,PROD-003,2026-01-13,B,98,88,90.13
PRODREC-0002007,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-14,B,113,99,87.85
PRODREC-0002008,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-14,A,101,87,86.85
PRODREC-0002009,MCH-003-03-02,LINE-003-03,PROD-001,2026-01-15,C,105,91,87.33
PRODREC-0002010,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-15,C,83,66,80.07
PRODREC-0002011,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-16,B,145,126,86.98
PRODREC-0002012,MCH-003-03-02,LINE-003-03,PROD-008,2026-01-16,C,100,94,94.4
PRODREC-0002013,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-17,C,110,96,87.81
PRODREC-0002014,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-17,C,112,95,85.35
PRODREC-0002015,MCH-003-03-02,LINE-003-03,PROD-009,2026-01-18,B,129,115,89.54
PRODREC-0002016,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-18,C,109,89,82.22
PRODREC-0002017,MCH-003-03-02,LINE-003-03,PROD-007,2026-01-19,A,88,85,96.81
PRODREC-0002018,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-19,B,103,87,85.34
PRODREC-0002019,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-20,C,137,132,96.89
PRODREC-0002020,MCH-003-03-02,LINE-003-03,PROD-003,2026-01-20,C,102,97,95.57
PRODREC-0002021,MCH-003-03-02,LINE-003-03,PROD-001,2026-01-21,C,115,95,82.69
PRODREC-0002022,MCH-003-03-02,LINE-003-03,PROD-002,2026-01-21,B,142,119,84.15
PRODREC-0002023,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-22,A,147,125,85.06
PRODREC-0002024,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-22,C,140,118,84.99
PRODREC-0002025,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-23,C,90,71,79.32
PRODREC-0002026,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-23,A,104,88,84.74
PRODREC-0002027,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-24,B,90,82,91.2
PRODREC-0002028,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-24,A,87,77,89.53
PRODREC-0002029,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-25,A,115,97,84.59
PRODREC-0002030,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-25,B,122,105,86.88
PRODREC-0002031,MCH-003-03-02,LINE-003-03,PROD-002,2026-01-26,B,107,94,88.08
PRODREC-0002032,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-26,A,99,92,93.72
PRODREC-0002033,MCH-003-03-02,LINE-003-03,PROD-008,2026-01-27,A,102,87,85.49
PRODREC-0002034,MCH-003-03-02,LINE-003-03,PROD-001,2026-01-27,A,137,117,85.46
PRODREC-0002035,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-28,A,85,73,86.84
PRODREC-0002036,MCH-003-03-02,LINE-003-03,PROD-004,2026-01-28,C,142,121,85.53
PRODREC-0002037,MCH-003-03-02,LINE-003-03,PROD-005,2026-01-29,C,149,120,80.68
PRODREC-0002038,MCH-003-03-02,LINE-003-03,PROD-006,2026-01-29,B,126,115,91.69
PRODREC-0002039,MCH-003-03-02,LINE-003-03,PROD-009,2026-01-30,B,87,76,87.95
PRODREC-0002040,MCH-003-03-02,LINE-003-03,PROD-010,2026-01-30,A,123,101,82.77
PRODREC-0002041,MCH-003-03-03,LINE-003-03,PROD-006,2026-01-01,B,137,114,83.33
PRODREC-0002042,MCH-003-03-03,LINE-003-03,PROD-003,2026-01-01,C,127,105,83.35
PRODREC-0002043,MCH-003-03-03,LINE-003-03,PROD-006,2026-01-02,A,140,112,80.31
PRODREC-0002044,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-02,B,136,114,84.2
PRODREC-0002045,MCH-003-03-03,LINE-003-03,PROD-006,2026-01-03,B,121,105,87.24
PRODREC-0002046,MCH-003-03-03,LINE-003-03,PROD-007,2026-01-03,A,142,125,88.24
PRODREC-0002047,MCH-003-03-03,LINE-003-03,PROD-004,2026-01-04,C,92,76,83.05
PRODREC-0002048,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-04,C,89,75,84.37
PRODREC-0002049,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-05,C,105,55,52.65
PRODREC-0002050,MCH-003-03-03,LINE-003-03,PROD-007,2026-01-05,B,108,54,50.25
PRODREC-0002051,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-06,C,112,94,84.4
PRODREC-0002052,MCH-003-03-03,LINE-003-03,PROD-003,2026-01-06,C,143,119,83.34
PRODREC-0002053,MCH-003-03-03,LINE-003-03,PROD-007,2026-01-07,C,145,127,87.95
PRODREC-0002054,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-07,C,121,100,83.44
PRODREC-0002055,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-08,C,125,111,88.84
PRODREC-0002056,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-08,B,91,90,99.56
PRODREC-0002057,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-09,B,104,84,81.41
PRODREC-0002058,MCH-003-03-03,LINE-003-03,PROD-005,2026-01-09,B,99,87,88.54
PRODREC-0002059,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-10,C,97,82,85.46
PRODREC-0002060,MCH-003-03-03,LINE-003-03,PROD-004,2026-01-10,C,84,77,92.37
PRODREC-0002061,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-11,A,95,81,85.26
PRODREC-0002062,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-11,C,100,87,87.93
PRODREC-0002063,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-12,A,109,96,88.68
PRODREC-0002064,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-12,B,127,119,94.21
PRODREC-0002065,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-13,C,148,122,83.02
PRODREC-0002066,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-13,B,93,81,87.12
PRODREC-0002067,MCH-003-03-03,LINE-003-03,PROD-008,2026-01-14,B,100,90,90.86
PRODREC-0002068,MCH-003-03-03,LINE-003-03,PROD-006,2026-01-14,A,85,81,95.39
PRODREC-0002069,MCH-003-03-03,LINE-003-03,PROD-004,2026-01-15,C,122,108,88.98
PRODREC-0002070,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-15,A,89,80,90.2
PRODREC-0002071,MCH-003-03-03,LINE-003-03,PROD-008,2026-01-16,B,110,91,83.11
PRODREC-0002072,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-16,B,130,104,80.21
PRODREC-0002073,MCH-003-03-03,LINE-003-03,PROD-006,2026-01-17,C,127,67,53.02
PRODREC-0002074,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-17,A,107,74,69.23
PRODREC-0002075,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-18,B,108,88,81.51
PRODREC-0002076,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-18,B,147,137,93.32
PRODREC-0002077,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-19,C,146,121,83.55
PRODREC-0002078,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-19,A,99,78,79.51
PRODREC-0002079,MCH-003-03-03,LINE-003-03,PROD-003,2026-01-20,B,112,97,86.74
PRODREC-0002080,MCH-003-03-03,LINE-003-03,PROD-005,2026-01-20,B,84,72,86.41
PRODREC-0002081,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-21,B,104,83,79.95
PRODREC-0002082,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-21,C,112,95,85.14
PRODREC-0002083,MCH-003-03-03,LINE-003-03,PROD-007,2026-01-22,A,148,121,81.95
PRODREC-0002084,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-22,A,143,123,86.43
PRODREC-0002085,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-23,C,108,85,79.54
PRODREC-0002086,MCH-003-03-03,LINE-003-03,PROD-007,2026-01-23,B,135,115,85.38
PRODREC-0002087,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-24,A,102,81,80.2
PRODREC-0002088,MCH-003-03-03,LINE-003-03,PROD-003,2026-01-24,B,110,98,89.66
PRODREC-0002089,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-25,A,118,56,48.18
PRODREC-0002090,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-25,A,85,41,48.69
PRODREC-0002091,MCH-003-03-03,LINE-003-03,PROD-001,2026-01-26,A,81,68,84.17
PRODREC-0002092,MCH-003-03-03,LINE-003-03,PROD-006,2026-01-26,C,107,82,76.73
PRODREC-0002093,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-27,B,107,92,86.45
PRODREC-0002094,MCH-003-03-03,LINE-003-03,PROD-002,2026-01-27,A,101,81,80.79
PRODREC-0002095,MCH-003-03-03,LINE-003-03,PROD-010,2026-01-28,B,108,98,91.52
PRODREC-0002096,MCH-003-03-03,LINE-003-03,PROD-004,2026-01-28,B,140,111,79.89
PRODREC-0002097,MCH-003-03-03,LINE-003-03,PROD-009,2026-01-29,B,120,112,93.66
PRODREC-0002098,MCH-003-03-03,LINE-003-03,PROD-007,2026-01-29,A,110,95,86.54
PRODREC-0002099,MCH-003-03-03,LINE-003-03,PROD-004,2026-01-30,B,89,66,74.76
PRODREC-0002100,MCH-003-03-03,LINE-003-03,PROD-003,2026-01-30,C,100,87,87.84
PRODREC-0002101,MCH-003-03-04,LINE-003-03,PROD-010,2026-01-01,A,99,88,89.72
PRODREC-0002102,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-01,A,123,112,91.09
PRODREC-0002103,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-02,C,102,93,91.45
PRODREC-0002104,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-02,C,88,77,87.53
PRODREC-0002105,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-03,B,90,73,82.18
PRODREC-0002106,MCH-003-03-04,LINE-003-03,PROD-003,2026-01-03,B,125,104,83.38
PRODREC-0002107,MCH-003-03-04,LINE-003-03,PROD-004,2026-01-04,B,86,69,81.06
PRODREC-0002108,MCH-003-03-04,LINE-003-03,PROD-004,2026-01-04,A,129,108,84.39
PRODREC-0002109,MCH-003-03-04,LINE-003-03,PROD-010,2026-01-05,B,123,64,52.1
PRODREC-0002110,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-05,C,84,53,63.56
PRODREC-0002111,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-06,A,136,112,82.95
PRODREC-0002112,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-06,C,100,85,85.75
PRODREC-0002113,MCH-003-03-04,LINE-003-03,PROD-005,2026-01-07,B,135,101,75.33
PRODREC-0002114,MCH-003-03-04,LINE-003-03,PROD-008,2026-01-07,A,82,72,88.83
PRODREC-0002115,MCH-003-03-04,LINE-003-03,PROD-007,2026-01-08,B,105,95,91.02
PRODREC-0002116,MCH-003-03-04,LINE-003-03,PROD-005,2026-01-08,B,81,70,86.96
PRODREC-0002117,MCH-003-03-04,LINE-003-03,PROD-008,2026-01-09,B,91,59,65.13
PRODREC-0002118,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-09,B,112,57,50.95
PRODREC-0002119,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-10,A,87,68,79.27
PRODREC-0002120,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-10,A,89,74,84.06
PRODREC-0002121,MCH-003-03-04,LINE-003-03,PROD-005,2026-01-11,A,107,84,79.36
PRODREC-0002122,MCH-003-03-04,LINE-003-03,PROD-008,2026-01-11,A,147,132,89.92
PRODREC-0002123,MCH-003-03-04,LINE-003-03,PROD-007,2026-01-12,A,116,92,79.9
PRODREC-0002124,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-12,C,136,123,91.16
PRODREC-0002125,MCH-003-03-04,LINE-003-03,PROD-008,2026-01-13,A,124,108,87.68
PRODREC-0002126,MCH-003-03-04,LINE-003-03,PROD-008,2026-01-13,C,81,69,85.66
PRODREC-0002127,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-14,B,91,78,86.23
PRODREC-0002128,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-14,C,99,86,87.02
PRODREC-0002129,MCH-003-03-04,LINE-003-03,PROD-002,2026-01-15,B,147,119,81.01
PRODREC-0002130,MCH-003-03-04,LINE-003-03,PROD-002,2026-01-15,C,138,128,93.42
PRODREC-0002131,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-16,A,89,68,76.95
PRODREC-0002132,MCH-003-03-04,LINE-003-03,PROD-002,2026-01-16,B,83,73,88.23
PRODREC-0002133,MCH-003-03-04,LINE-003-03,PROD-005,2026-01-17,C,141,128,91.49
PRODREC-0002134,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-17,B,85,65,77.25
PRODREC-0002135,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-18,A,87,74,85.81
PRODREC-0002136,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-18,A,145,123,85.51
PRODREC-0002137,MCH-003-03-04,LINE-003-03,PROD-004,2026-01-19,A,147,122,83.04
PRODREC-0002138,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-19,B,137,112,82.13
PRODREC-0002139,MCH-003-03-04,LINE-003-03,PROD-002,2026-01-20,B,91,80,88.42
PRODREC-0002140,MCH-003-03-04,LINE-003-03,PROD-004,2026-01-20,C,117,96,82.46
PRODREC-0002141,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-21,A,106,94,89.62
PRODREC-0002142,MCH-003-03-04,LINE-003-03,PROD-007,2026-01-21,B,110,92,83.68
PRODREC-0002143,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-22,B,113,89,79.05
PRODREC-0002144,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-22,A,112,98,88.03
PRODREC-0002145,MCH-003-03-04,LINE-003-03,PROD-010,2026-01-23,B,90,79,88.25
PRODREC-0002146,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-23,B,143,118,82.98
PRODREC-0002147,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-24,B,147,119,81.17
PRODREC-0002148,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-24,B,107,94,88.67
PRODREC-0002149,MCH-003-03-04,LINE-003-03,PROD-007,2026-01-25,B,107,97,91.46
PRODREC-0002150,MCH-003-03-04,LINE-003-03,PROD-007,2026-01-25,B,95,81,85.39
PRODREC-0002151,MCH-003-03-04,LINE-003-03,PROD-007,2026-01-26,B,124,115,93.06
PRODREC-0002152,MCH-003-03-04,LINE-003-03,PROD-005,2026-01-26,C,84,78,93.12
PRODREC-0002153,MCH-003-03-04,LINE-003-03,PROD-009,2026-01-27,B,114,94,82.88
PRODREC-0002154,MCH-003-03-04,LINE-003-03,PROD-005,2026-01-27,C,148,133,89.93
PRODREC-0002155,MCH-003-03-04,LINE-003-03,PROD-010,2026-01-28,B,96,84,88.19
PRODREC-0002156,MCH-003-03-04,LINE-003-03,PROD-002,2026-01-28,B,147,133,90.68
PRODREC-0002157,MCH-003-03-04,LINE-003-03,PROD-006,2026-01-29,B,107,97,90.87
PRODREC-0002158,MCH-003-03-04,LINE-003-03,PROD-004,2026-01-29,A,107,90,84.96
PRODREC-0002159,MCH-003-03-04,LINE-003-03,PROD-001,2026-01-30,C,133,113,85.11
PRODREC-0002160,MCH-003-03-04,LINE-003-03,PROD-003,2026-01-30,C,114,91,80.56
PRODREC-0002161,MCH-004-01-01,LINE-004-01,PROD-002,2026-01-01,B,131,128,98.37
PRODREC-0002162,MCH-004-01-01,LINE-004-01,PROD-004,2026-01-01,B,93,90,97.56
PRODREC-0002163,MCH-004-01-01,LINE-004-01,PROD-005,2026-01-02,C,132,126,95.84
PRODREC-0002164,MCH-004-01-01,LINE-004-01,PROD-009,2026-01-02,B,118,113,96.47
PRODREC-0002165,MCH-004-01-01,LINE-004-01,PROD-006,2026-01-03,A,116,116,100.0
PRODREC-0002166,MCH-004-01-01,LINE-004-01,PROD-008,2026-01-03,A,122,116,95.52
PRODREC-0002167,MCH-004-01-01,LINE-004-01,PROD-010,2026-01-04,A,88,79,90.87
PRODREC-0002168,MCH-004-01-01,LINE-004-01,PROD-004,2026-01-04,C,107,102,96.01
PRODREC-0002169,MCH-004-01-01,LINE-004-01,PROD-006,2026-01-05,B,139,139,100.0
PRODREC-0002170,MCH-004-01-01,LINE-004-01,PROD-006,2026-01-05,B,92,92,100.0
PRODREC-0002171,MCH-004-01-01,LINE-004-01,PROD-006,2026-01-06,A,131,126,96.33
PRODREC-0002172,MCH-004-01-01,LINE-004-01,PROD-001,2026-01-06,A,88,88,100.0
PRODREC-0002173,MCH-004-01-01,LINE-004-01,PROD-004,2026-01-07,A,88,47,53.83
PRODREC-0002174,MCH-004-01-01,LINE-004-01,PROD-007,2026-01-07,C,80,36,45.58
PRODREC-0002175,MCH-004-01-01,LINE-004-01,PROD-002,2026-01-08,C,142,132,93.17
PRODREC-0002176,MCH-004-01-01,LINE-004-01,PROD-002,2026-01-08,A,108,108,100.0
PRODREC-0002177,MCH-004-01-01,LINE-004-01,PROD-010,2026-01-09,C,123,112,91.43
PRODREC-0002178,MCH-004-01-01,LINE-004-01,PROD-001,2026-01-09,C,145,142,98.41
PRODREC-0002179,MCH-004-01-01,LINE-004-01,PROD-003,2026-01-10,B,86,81,94.56
PRODREC-0002180,MCH-004-01-01,LINE-004-01,PROD-005,2026-01-10,A,94,94,100.0
PRODREC-0002181,MCH-004-01-01,LINE-004-01,PROD-001,2026-01-11,A,120,112,93.71
PRODREC-0002182,MCH-004-01-01,LINE-004-01,PROD-004,2026-01-11,C,108,108,100.0
PRODREC-0002183,MCH-004-01-01,LINE-004-01,PROD-010,2026-01-12,B,142,130,91.92
PRODREC-0002184,MCH-004-01-01,LINE-004-01,PROD-003,2026-01-12,A,131,131,100.0
PRODREC-0002185,MCH-004-01-01,LINE-004-01,PROD-006,2026-01-13,C,127,127,100.0
PRODREC-0002186,MCH-004-01-01,LINE-004-01,PROD-006,2026-01-13,C,119,106,89.25
PRODREC-0002187,MCH-004-01-01,LINE-004-01,PROD-001,2026-01-14,C,124,124,100.0
PRODREC-0002188,MCH-004-01-01,LINE-004-01,PROD-009,2026-01-14,B,116,116,100.0
